CUSIP,Ddate,RR,Year,IndX,csp_CIQ,CompanyName,FirmDefault,IndZ,IndY,Type,Seniority,IndustryNaics,Industry_SIC_short_old,UniqueIdent,DefType,EquityValue,DefaultBarrier2,LTDIssuance2,Intangibility,Receivables1,NetIncomeMargin,TotalAssets,NumberEmployees,AvgDailyVOL,AvgTransVol,TRADES,amihud_ILLIQ,amihud_ILLIQ_trades,price_dispersion,price_dispersion_volumeweighted,OfferingAmount,DaysToMaturity,BondAge,BOND_COUPON
705904AJ9,02.06.04,47.63476756,2004,5010,CSP_705904AJ9,"The Pegasus Companies, Incorporated","38140The Pegasus Companies, Incorporated",50101010,Communication Services,Corporate Debentures,Senior Unsecured,Wireless Telecommunications Carriers (except Satellite) (517312), TELCM,705904AJ938140,C11Reorg,89.9083,0.341894025,0.997743846,0.861721316,0.029665995,#DIV/0!,2034.746,1012,709552930.9,659864.4896,7.9,0.02147574,0.054549889,0.035038461,0.028847802,155000,1155,1541,12.5
087714AC5,09.06.04,80,2004,1510,CSP_087714AC5,Better Minerals & Aggregates Co. Inc.,38147Better Minerals & Aggregates Co. Inc.,15102010,Materials,Corporate Debentures,Senior Subordinate,Other Nonmetallic Mineral Mining and Quarrying (21239), MINES,087714AC538147,Distressed_exchange1,-106.7,0.378541166,0.919689531,0,0.029665995,-0.25034253,233.433,760,100000000,100000,0.1,0,0,0,0,150000,1924,1520,13
44043UAC4,28.06.04,33.11755952,2004,5010,CSP_44043UAC4,"T-Mobile US, Inc.","38166T-Mobile US, Inc.",50102010,Communication Services,Corporate Debentures,Senior Subordinate,0, TELCM,44043UAC438166,DefRating1,-427.21423,2.207457474,0.002769381,0.142425887,#DIV/0!,-1.015857044,283.5243,0,156528750,190571.5833,0.95,0.005709011,0.003834185,0.029796715,0.027186942,295000,2286,1189,14
038196AD3,01.07.04,61.94195525,2004,1510,CSP_038196AD3,Al Ghurair First LLC,38169Al Ghurair First LLC,15103020,Materials,Corporate Debentures,Senior Unsecured,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing (3252)", RUBBR,038196AD338169,C11Reorg,34.357,0.403647334,0.904579645,0.05130551,#DIV/0!,-0.170679646,407.695,940,225425928.6,264988.1208,4.75,0.011867551,0.069026157,0.010586755,0.005577625,275000,2556,993,10.75
46620QAB1,02.07.04,73.12624714,2004,2510,CSP_46620QAB1,"Alfa, S. A. B. de C. V.","38170Alfa, S. A. B. de C. V.",25101010,Consumer Discretionary,Corporate Debentures,Senior Subordinate,Other Motor Vehicle Parts Manufacturing (336390), AUTOS,46620QAB138170,C11Reorg,-418.341,0.873863113,0.962215295,0.306165304,#DIV/0!,-0.250109867,366.681,2869,969647039.2,581113.7415,5.6,0.11762531,0.022145809,0.040931863,0.027493944,175000,1795,1690,11.5
30024DAF7,13.07.04,58.62633306,2004,2030,CSP_30024DAF7,"Jet Midwest, Inc.","38181Jet Midwest, Inc.",20301010,Industrials,Corporate Debentures,Senior Secured,0, TRANS,30024DAF738181,RiskRating1,180.306,0.121163094,0.998976554,0,#DIV/0!,-0.926247458,266.393,434,247591171.9,396266.6455,4.35,0.002449267,0.017532836,0.011194455,0.008824241,215000,2132,137,12
89708PAC6,02.08.04,58.97916667,2004,2520,CSP_89708PAC6,Tropical Sportswear International Corp.,38201Tropical Sportswear International Corp.,25203010,Consumer Discretionary,Corporate Debentures,Senior Subordinate,Cut and Sew Apparel Manufacturing (3152), CLTHS,89708PAC638201,C11Reorg,19.2357,0.380508589,0.791605438,0.220861587,#DIV/0!,-0.281227132,214.279,1174,206308333.3,111934.375,0.4,0.004287828,0.00422587,0.012073115,0.012069251,100000,1413,2161,11
247361AD0,10.08.04,26.66201454,2004,2030,CSP_247361AD0,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361AD038209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.001674134,-0.198280682,25939,70600,31350310.28,19805.87493,12.5,1.007792755,3.264898909,0.039111023,0.033160955,150000,4296,6669,9
247361QN1,10.08.04,30.97969444,2004,2030,CSP_247361QN1,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361QN138209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.196869943,-0.198280682,25939,70600,35723221.78,92597.45767,1.05,0.218058231,1.100916357,0.010896855,0.009488018,125000,2104,5201,10.125
247361WG9,10.08.04,31.89910049,2004,2030,CSP_247361WG9,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361WG938209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.001674134,-0.198280682,25939,70600,22449785.29,42264.60552,3.7,0.136556393,1.440260104,0.011217285,0.007299786,200000,2366,4947,10.375
247361WH7,10.08.04,27.37550661,2004,2030,CSP_247361WH7,Delta 2010-1B Pass Through Trust,38209Delta 2010-1B Pass Through Trust,20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361WH738209,C11Reorg,0,#DIV/0!,#DIV/0!,#DIV/0!,0.196869943,#DIV/0!,0,0,20051145.68,48236.65076,4.4,0.150956933,2.904336406,0.01942982,0.018198015,350000,6122,4841,9.75
247361XX1,10.08.04,26.05358666,2004,2030,CSP_247361XX1,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361XX138209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.009406576,-0.198280682,25939,70600,10017824.17,13433.13201,5.55,0.262968253,1.027346017,0.016438887,0.014183651,200000,6426,4534,9.25
247361XY9,10.08.04,27.82281667,2004,2030,CSP_247361XY9,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361XY938209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.026522843,-0.198280682,25939,70600,28500376.9,51723.65058,1.25,0.167428892,1.846726206,0.014095138,0.011517245,175000,6701,4260,10.375
247361YE2,10.08.04,43.94628186,2004,2030,CSP_247361YE2,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361YE238209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.026522843,-0.198280682,25939,70600,371350869.9,94214.62843,38.75,0.124125811,0.650690725,0.012006336,0.008838797,500000,492,1651,7.7
247361YF9,10.08.04,31.73937985,2004,2030,CSP_247361YF9,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361YF938209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.050406504,-0.198280682,25939,70600,491724849.5,227814.9011,27,0.184211833,0.730075172,0.016566904,0.011999894,500000,1953,1651,7.9
247361YG7,10.08.04,27.6183128,2004,2030,CSP_247361YG7,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361YG738209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.050406504,-0.198280682,25939,70600,1043787768,289858.7365,39.2,0.160558343,14.88824598,0.016858359,0.014189829,1000000,9258,1651,8.3
247361YP7,10.08.04,35.29613496,2004,2030,CSP_247361YP7,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Convertible,Senior Unsecured,0, TRANS,247361YP738209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.050406504,-0.198280682,25939,70600,261968100.9,314979.6077,6.6,0.044878731,0.084157192,0.006509838,0.004188019,350000,6871,258,8
247361YR3,10.08.04,38.90911877,2004,2030,CSP_247361YR3,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate Convertible,Senior Unsecured,0, TRANS,247361YR338209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.037852409,-0.198280682,25939,70600,394663617.4,483602.8593,6.75,0.000176677,0.004396088,0.005460084,0.005294733,325000,7131,190,2.875
24736QBH5,10.08.04,54.79970238,2004,2030,CSP_24736QBH5,"Delta Air Lines, Inc.","38209Delta Air Lines, Inc.",20302010,Industrials,Corporate MTN,Senior Unsecured,0, TRANS,24736QBH538209,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.037852409,-0.198280682,25939,70600,3056500,3370.885417,1.15,0.080082195,1.615148405,0.007283135,0.007084486,7000,122,3903,8.375
690903AK5,10.08.04,45.66124339,2004,2510,CSP_690903AK5,Oxford Automotive Inc.,38209Oxford Automotive Inc.,25101010,Consumer Discretionary,Corporate Debentures,Senior Secured,0, FABPR,690903AK538209,RiskRating1,-35.38,0.274183429,0.962049699,0,0.037852409,-0.09716495,750.731,7400,211597104.2,38736.31672,1.4,0.001636709,0.131154105,0.018837823,0.018581582,280000,2257,291,12
94107UAA6,18.08.04,89.65644901,2004,2020,CSP_94107UAA6,"Waste Connections, Inc.","38217Waste Connections, Inc.",20201050,Industrials,Corporate Debentures,Senior Subordinate,Waste Management and Remediation Services (562), OTHER,94107UAA638217,RiskRating1,215.78372,0.423634495,0.227494305,0.141393382,0.037852409,-0.382185404,470.998,1395,463361923.1,606010.4126,2.95,0.000441464,0.001871024,0.002409077,0.002272953,160000,3527,114,9.5
871824AA6,27.08.04,64.7046875,2004,2520,CSP_871824AA6,Syratech Corporation,38226Syratech Corporation,25201050,Consumer Discretionary,Corporate Debentures,Senior Unsecured,All Other Miscellaneous Manufacturing (339999),HSHLD,871824AA638226,C11Reorg,0.946,0.561983576,0.940233248,0,0.037852409,-0.294552406,118.604,696,203868937.5,246688.6667,2.35,0.008894516,0.017303602,0.011127923,0.008877409,165000,961,2696,11
054402AB8,03.09.04,59.77777778,2004,2520,CSP_054402AB8,"Avondale Mills, Inc.","38233Avondale Mills, Inc.",25203030,Consumer Discretionary,Corporate Debentures,Senior Subordinate,0, TXTLS,054402AB838233,RiskRating1,114.52,0.23062229,0.985158824,0.008825307,0.03206672,0.010126793,374.038,0,209468958.3,143122.3958,1.3,0.002906596,0.009412173,0.023649303,0.022583586,150000,3223,351,10.25
43613PAE3,13.09.04,84.1875,2004,2530,CSP_43613PAE3,"Twin River Worldwide Holdings, Inc.","38243Twin River Worldwide Holdings, Inc.",25301010,Consumer Discretionary,Corporate Debentures,Senior Secured,0, MEALS,43613PAE338243,C11Reorg,-22.386,0.842171744,0,0,0.085933917,-0.210481721,141.711,1474,421375000,105343.75,0.1,0.000792001,0.000411532,0.001926782,0.001926772,39000,687,1078,13
247361YT9,16.09.04,33.19626146,2004,2030,CSP_247361YT9,"Delta Air Lines, Inc.","38246Delta Air Lines, Inc.",20302010,Industrials,Corporate Debentures,Senior Unsecured,0, TRANS,247361YT938246,C11Reorg,-384,0.261767994,0.918703718,0.08458306,0.085244666,-0.198280682,25939,70600,520413791.9,371474.5475,11.15,0.073264557,0.223695652,0.023907105,0.020488513,247772,1429,135,10
46072HAA6,22.09.04,86.37133056,2004,3020,CSP_46072HAA6,"Hackman Capital Acquisition Company, LLC","38252Hackman Capital Acquisition Company, LLC",30202030,Consumer Staples,Corporate Convertible,Senior Subordinate,Baked Goods Stores (445291),FOOD,46072HAA638252,C11Reorg,93.0372,0.327328822,0.018735659,0.243363443,0.005562579,-0.082868021,1673.797,35000,2449017109,623600.0083,1.6,0.000633208,0.000916735,0.019917953,0.017251035,100000,3614,41,6
45881KAB0,28.09.04,40.36701101,2004,1510,CSP_45881KAB0,INTERMET Corporation,38258INTERMET Corporation,15104020,Materials,Corporate Debentures,Senior Unsecured,Ferrous Metal Foundries (33151), STEEL,45881KAB038258,C11Reorg,8.9656,0.224148225,0.951301854,0.316034741,0.181507775,-0.150147641,686.684,5652,1102755083,465463.3472,16.6,0.007500565,0.047353347,0.013915158,0.013240349,175000,1721,769,9.75
228219AC5,07.10.04,92.76278,2004,1010,CSP_228219AC5,"Clark Brands, LLC","38267Clark Brands, LLC",10102030,Energy,Corporate Debentures,Senior Unsecured,Petroleum Refineries (324110), OIL,228219AC538267,RiskRating1,141.208,0.124815447,0.994885874,0.002440976,0.196199342,-0.004193973,523.561,2636,155969975.2,110471.2087,2.6,0.114930671,0.009185125,0.020862855,0.014523749,125000,117,3551,10.875
379363AK0,15.10.04,0.019583333,2004,5010,CSP_379363AK0,Thermo Funding II LLC,38275Thermo Funding II LLC,50101010,Communication Services,Corporate Debentures,Senior Unsecured,Satellite Telecommunications (517410), TELCM,379363AK038275,LiquidationC7,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-4.425199336,0,0,63937,26.44,0.25,1.007792755,161.5117457,0.073412362,0.049628468,500000,0,2648,11.375
379363AL8,15.10.04,0.25,2004,5010,CSP_379363AL8,Thermo Funding II LLC,38275Thermo Funding II LLC,50101010,Communication Services,Corporate Debentures,Senior Unsecured,Satellite Telecommunications (517410), TELCM,379363AL838275,LiquidationC7,0,#DIV/0!,#DIV/0!,#DIV/0!,0.034938398,-4.425199336,0,0,63937,26.44,0.05,0,0,0,0,325000,0,2648,11.25
00209HAC5,19.10.04,23.08554422,2004,2030,CSP_00209HAC5,Global Aviation Holdings Inc.,38279Global Aviation Holdings Inc.,20302010,Industrials,Corporate Debentures,Senior Unsecured,Scheduled Passenger Air Transportation (481111), TRANS,00209HAC538279,C11Reorg,-14.77,0.313993772,0.895602552,0.01711175,#DIV/0!,-0.092537996,869.987,7900,328450250,273768.1964,1.85,0.006827248,0.019387567,0.020193848,0.019256736,108898,2065,262,13.125
00209HAD3,19.10.04,22.59672619,2004,2030,CSP_00209HAD3,Global Aviation Holdings Inc.,38279Global Aviation Holdings Inc.,20302010,Industrials,Corporate Debentures,Senior Unsecured,Scheduled Passenger Air Transportation (481111), TRANS,00209HAD338279,C11Reorg,-14.77,0.313993772,0.895602552,0.01711175,#DIV/0!,-0.092537996,869.987,7900,236250232.1,164448.3542,1.35,0.008631071,0.020806934,0.035527446,0.029040097,147247,1566,262,14
897907AA9,21.10.04,88.48565843,2004,2530,CSP_897907AA9,Icahn Enterprises L.P.,38281Icahn Enterprises L.P.,25301010,Consumer Discretionary,Corporate Debentures,Senior Secured,Casinos (except Casino Hotels) (713210),FUN,897907AA938281,C11Reorg,-86.394,0.485316937,0.985687347,0,#DIV/0!,-0.103766764,1396.507,5700,2449017109,786892.1745,39.9,0.106985597,0.078259798,0.013418331,0.008659964,1200000,557,3115,11.25
89816NAC0,21.10.04,89.625,2004,2530,CSP_89816NAC0,Icahn Enterprises L.P.,38281Icahn Enterprises L.P.,25301010,Consumer Discretionary,Corporate Debentures,Senior Secured,Casinos (except Casino Hotels) (713210),FUN,89816NAC038281,C11Reorg,-86.394,0.485316937,0.985687347,0,#DIV/0!,-0.103766764,1396.507,5700,60255000,15063.75,0.1,1.007792755,0.003112453,0.035598706,0.002057648,75000,557,2507,11.25
89816RAE7,21.10.04,106.7793865,2004,2530,CSP_89816RAE7,Icahn Enterprises L.P.,38281Icahn Enterprises L.P.,25301010,Consumer Discretionary,Corporate Debentures,Senior Secured,Lessors of Real Estate (5311), FIN,89816RAE738281,C11Reorg,80.305,0.395021795,0.979034681,0,#DIV/0!,-0.117459798,633.16,2864,1307298252,1116445.922,7.8,0.011136147,0.011148418,0.002171002,0.001811309,425000,1971,469,11.625
048396AE5,25.10.04,32.49354555,2004,2030,CSP_048396AE5,FLYi Inc.,38285FLYi Inc.,20302010,Industrials,Corporate Convertible,Senior Unsecured,Scheduled Passenger Air Transportation (481111), TRANS,048396AE538285,DefRating1,68.9168,0.097350889,0.934162175,0.002222807,#DIV/0!,-0.126479172,783.244,3751,188202110.5,225945.4545,6.55,0.023469067,0.084185348,0.030287694,0.027813609,125000,10705,115,6
350250AA4,29.10.04,106.5902778,2004,2010,CSP_350250AA4,John Wood Group PLC,38289John Wood Group PLC,20103010,Industrials,Corporate Debentures,Senior Secured,0, BUSSV,350250AA438289,DefRating1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.057868818,#DIV/0!,0,0,534482739.6,171244.599,0.65,0.002051872,0.000727467,0.006424272,0.005320218,120000,2512,0,10.359
43613PAC7,30.10.04,86.3775,2004,2530,CSP_43613PAC7,"Twin River Worldwide Holdings, Inc.","38290Twin River Worldwide Holdings, Inc.",25301010,Consumer Discretionary,Corporate Debentures,Senior Secured,0, MEALS,43613PAC738290,C11Reorg,-22.386,0.842171744,0,0,0.060642251,-0.237631935,141.711,1474,41461200,5182.65,0.2,0.006481534,0.008249365,0.019381861,0.019344601,150000,640,1629,13
52729NAC4,03.11.04,84.91176174,2004,5010,CSP_52729NAC4,"CenturyLink, Inc.","38294CenturyLink, Inc.",50101010,Communication Services,Corporate Debentures,Senior Unsecured,0, TELCM,52729NAC438294,RiskRating1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.060642251,#DIV/0!,0,0,637652899.7,166723.3047,37.65,0.099471861,0.074241776,0.008309756,0.006929678,2000000,1275,2319,9.125
52729NAE0,03.11.04,85.42796596,2004,5010,CSP_52729NAE0,"CenturyLink, Inc.","38294CenturyLink, Inc.",50101010,Communication Services,Corporate Debentures,Senior Unsecured,All Other Telecommunications (517919), TELCM,52729NAE038294,RiskRating1,2175.23177,0.331245483,0.976744186,0.045772103,0,-0.127185204,8302,4650,845965466.3,498482.6588,13.75,0.034143616,0.059493157,0.005151555,0.003495828,833815,1489,2028,10.5
52729NAK6,03.11.04,88.00041169,2004,5010,CSP_52729NAK6,"CenturyLink, Inc.","38294CenturyLink, Inc.",50101010,Communication Services,Corporate Debentures,Senior Unsecured,All Other Telecommunications (517919), TELCM,52729NAK638294,RiskRating1,2175.23177,0.331245483,0.976744186,0.045772103,0,-0.127185204,8302,4650,487860704.7,369192.4044,9.6,0.086254935,0.119633245,0.011600709,0.009673314,800000,1228,1609,11
896778AE7,05.11.04,79.6621627,2004,5010,CSP_896778AE7,"T-Mobile US, Inc.","38296T-Mobile US, Inc.",50102010,Communication Services,Corporate Debentures,Senior Subordinate,Wireless Telecommunications Carriers (except Satellite) (517312), TELCM,896778AE738296,RiskRating1,-179.308,0.490849926,0.982919072,0.260043699,0.153860366,-0.14553283,1519.933,1805,182852458.3,451620.3402,2.3,0.000322984,0.016936027,0.002119344,0.001828314,350000,2279,1283,9.375
896778AH0,05.11.04,78.44325438,2004,5010,CSP_896778AH0,"T-Mobile US, Inc.","38296T-Mobile US, Inc.",50102010,Communication Services,Corporate Debentures,Senior Subordinate,Wireless Telecommunications Carriers (except Satellite) (517312), TELCM,896778AH038296,RiskRating1,-179.308,0.490849926,0.982919072,0.260043699,0.129097547,-0.14553283,1519.933,1805,576623741,784494.9737,5.85,0.044979978,0.052610884,0.012189525,0.006434533,400000,2566,1031,8.75
52729NAG5,16.11.04,59.43167098,2004,5010,CSP_52729NAG5,"CenturyLink, Inc.","38307CenturyLink, Inc.",50101010,Communication Services,Corporate Convertible,Subordinate,All Other Telecommunications (517919), TELCM,52729NAG538307,DefRating1,2214.00771,0.331245483,0.976744186,0.045772103,0.129097547,-0.127185204,8302,4650,270317195.2,155093.3401,13.35,0.123702465,0.177428251,0.021053647,0.017677465,750000,1764,1890,6
52729NAN0,16.11.04,82.00057438,2004,5010,CSP_52729NAN0,"CenturyLink, Inc.","38307CenturyLink, Inc.",50101010,Communication Services,Corporate Debentures,Senior Unsecured,0, TELCM,52729NAN038307,RiskRating1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.168014529,#DIV/0!,0,0,309034996.7,573223.6222,4.1,0.19495958,0.163778622,0.019828149,0.014826415,250000,1945,1622,11.25
52729NAR1,16.11.04,84.21931792,2004,5010,CSP_52729NAR1,"CenturyLink, Inc.","38307CenturyLink, Inc.",50101010,Communication Services,Corporate Debentures,Senior Unsecured,0, TELCM,52729NAR138307,RiskRating1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.054171136,#DIV/0!,0,0,348065871.7,639819.5409,10.05,0.007382494,0.031118452,0.005704294,0.005187526,675000,1945,1622,12.875
52729NAS9,16.11.04,57.7754662,2004,5010,CSP_52729NAS9,"CenturyLink, Inc.","38307CenturyLink, Inc.",50101010,Communication Services,Corporate Convertible,Subordinate,All Other Telecommunications (517919), TELCM,52729NAS938307,DefRating1,2214.00771,0.331245483,0.976744186,0.045772103,0.019718148,-0.127185204,8302,4650,480095201.8,306749.2029,10.5,0.083179179,0.212632056,0.012838796,0.010533616,750000,1945,1728,6
52729NBA7,16.11.04,71.27599016,2004,5010,CSP_52729NBA7,"CenturyLink, Inc.","38307CenturyLink, Inc.",50101010,Communication Services,Corporate Convertible,Senior Unsecured,All Other Telecommunications (517919), TELCM,52729NBA738307,RiskRating1,2214.00771,0.331245483,0.976744186,0.045772103,0.07611489,-0.127185204,8302,4650,291051838.2,695652.0014,2.5,0.002481474,0.027056888,0.003873968,0.002205588,325000,2067,503,2.875
